,content,tags,data,place
149,"""I don't  want to add last year 2020 to my age. I did not use it at all.""""Non voglio aggiungere l'anno scorso 2020 alla mia et?. Non l'ho usato affatto.""""2020년엔 한 살 안먹은걸로 할래. 아무것도 못했거든.""#추억파먹기 #아직은 #코로나일상 #무지막지하게 #큰 #공원 #다른계절에다시 #시구르타공원 #베로나 #이탈리아 #parcosigurt? #verona???? #misstraveling #mimanca #viaggiare #2020","['#추억파먹기', '#아직은', '#코로나일상', '#무지막지하게', '#큰', '#공원', '#다른계절에다시', '#시구르타공원', '#베로나', '#이탈리아', '#parcosigurt?', '#verona????', '#misstraveling', '#mimanca', '#viaggiare', '#2020']",2021-01-16,
150,???? 오리들의 슈퍼스타 레온군 ?? 비결은 새밥 ?? #14개월,['#14개월'],2021-01-16,"Berlin, Germany"
151,첫째는 친구네 집에서 자고 온다 하고둘째는 낮잠을 안 자서 8시 육퇴!!남편 씻을 동안 캠핑테이블 꺼내서술상을 차려 봅니다ㅋㅋ낮에 여기저기 일 보러 다녔더니너무 피곤쓰..#토요일밤 #부부스타그램 #홈캠핑,"['#토요일밤', '#부부스타그램', '#홈캠핑']",2021-01-16,
152,징하게 막히는 금요일??????????이번주도 수고하셨습니다!!주말에 엄청 춥대요 ㅠㅠ 따숩게 푹 쉬시고 #즐주말되세요,['#즐주말되세요'],2021-01-15,논현동 Nonhyeon-Dong
153,#집콕커피챌린지뜻깊은 챌린지에 함께 할수 있도록 지목해 주신 @soft0412 님 감사합니다집콕 커피 인증으로 선별진료소에서고생하시는 의료진분들께따뜻한 한잔의 커피가 전달 된다고 합니다동참 부탁드려요~~~????@eunheekl @michykim @hee_tokyo@rheamom_0609 @soysooy___,['#집콕커피챌린지뜻깊은'],2021-01-16,Canada
154,"오랜만에 #미술관재신이가 미술관 가고 싶다,전에 봤던 풍선괴물 보고 싶다, 하여다시 출동한 #벗이미술관사람이 없어서 대관한 것처럼편하게 볼 수 있었다.풍선괴물(?)은 전시가 끝나 보지 못해 아쉽지만좋아하는 유령(?) 에다가 색이 알록달록해서나름 잘 보고 온 듯하다.집에 와서 레고로 미술관도 만들고.나는 예쁜 색감 보면 기분이 좋아짐.오랜만에 외출이라 그냥 다 좋았나 ??-#바글바글한야외보다#사람없는이런곳이더안전한것같기도#그래도혹시모르니#관람은후딱 #나올때손씻기#코로나일상 #주말","['#미술관재신이가', '#벗이미술관사람이', '#바글바글한야외보다', '#사람없는이런곳이더안전한것같기도', '#그래도혹시모르니', '#관람은후딱', '#나올때손씻기', '#코로나일상', '#주말']",2021-01-16,
155,가정보육할때마다 급격하게 증가하는 몸무게~ 아들들 다이어트좀 해야겠다!! #신체측정 #코로나일상 #운동부족 #심각하다 #아들둘맘 #여덟살아들 #여섯살아들 #?? #OMG #다이어트가필요해 #살빼자,"['#신체측정', '#코로나일상', '#운동부족', '#심각하다', '#아들둘맘', '#여덟살아들', '#여섯살아들', '#??', '#OMG', '#다이어트가필요해', '#살빼자']",2021-01-16,
156,비제로원3색목걸이??.??스샷후 문의????????카카오톡 플친: 키라키라루루??카카오톡 ID: brightlike1004,[],2021-01-16,
157,ㅋㅋㅋㅋ 아빠기 미안하다...ㅋㅋㅋㅋㅋ Daddy is too much... Haha#자식그램 #자식사랑 #아빠랑 #아들스타그램 #딸스타그램 #딸바보그램 #아들바보그램 #아들딸그램 #코로나19물러가라 #코로나일상 #funfamily #laugh #laughwithdad #daddy #kids #timewithkids #goodtimes #son #daughter #crazyfamily #crazy #웃겨 #웃자,"['#자식그램', '#자식사랑', '#아빠랑', '#아들스타그램', '#딸스타그램', '#딸바보그램', '#아들바보그램', '#아들딸그램', '#코로나19물러가라', '#코로나일상', '#funfamily', '#laugh', '#laughwithdad', '#daddy', '#kids', '#timewithkids', '#goodtimes', '#son', '#daughter', '#crazyfamily', '#crazy', '#웃겨', '#웃자']",2021-01-16,"Fullerton, California"
158,주말 외출#그래봤자장보러가는길 #갈곳이없다#코로나일상 #한달만에장보기,"['#그래봤자장보러가는길', '#갈곳이없다', '#코로나일상', '#한달만에장보기']",2021-01-16,
159,그때 그때 올리지 못하지만 입을때마다 기록올리기로 했어요코로나지만 그래도 한복생활 계속하기~ 아자아자!#코로나일상 #생활한복 #생활한복코디 #천의무봉 #답호#hanbokkorea #그냥 한복치면 한푸일색 ㅜㅜ,"['#코로나일상', '#생활한복', '#생활한복코디', '#천의무봉', '#답호', '#hanbokkorea', '#그냥']",2021-01-16,
160,"여보랑 일찌감치 공치고 불금디너??????????전날부터 내일 저녁은 삼겹살 먹겠다고 예고를 해놔서 (왠일로 변덕없이)메뉴결정장애 쉽게 극뽁???? 건강에 안좋다는 이유로 아쉽지만 ‘호일위에 올려먹는 냉삼맛집 안가기’ 실천한지 근 반년째. 덕분에 여기처럼 돌판에 구워주는 삼겹살 맛집도 많다는걸 알게됨. ‘자연석돌구이’는 영동장어 맞은편에 있는데 이제 수요미식회 방송빨이 다 떨어진건지, 코로나 때문인지 웨이팅없이 생각보다 조용하게 먹을 수 있었다. 이 집 #생대패삼겹살 은 정말 차돌박이 저리가라임. 얇아서 대식가 둘이면 (그짓말 쪼끔 보태서)10인분도 거뜬하게 먹을수 있음. 그리고 사각사각 식감 좋은 양배추가 소스랑 같이 세숫대야 만한 그릇에 나오는데 여긴 이게 시그니처???? 먹고나면 양치질+가글 몇번씩해도 입안을 떠나지않는 파냄새 선물 파절이보다 훨씬남. 아쉬웠던점은, 내가 콩비린내 질색하는 편식주의자라 콩으로 만든건 일절 안먹는데 삼겹살집 하이라이트 볶.음.밥.에 콩나물이 왕창 들어가 있어???? 그 향 때문에 밥 한숟가락 밖에 못먹음 (????사장님께서 빼달라고 말하기도 전에 박력있게 볶아버리셨다 ㅋㅋㅋㅋ) 여보는 새로 시키려했으나 너무 카리스마 있으셔서 이거못먹겠다 다시주셔라 하기 좀 두려웠....ㅋㅋㅋㅋㅋ 아 그리고 볶음밥 시키면 보글보글 된장찌게 서비스주심???마지막으로, 여긴 자리가 다~~ 좌식이라는거. 싫은게 많은 2인?????♀??????♂? 방바닥에 앉아야된데서 진심 갈까말까 고민했지만 배고플때 다리저림은 맛으로 잠깐 잊혀지니 후딱 흡입하고 나오믄? #솔직후기 #잘먹고갑니다 ????????????????#논현동 #벤츠사거리 #자연석돌구이 #대패삼겹살 #생삼겹살 #수요미식회맛집 #대패삼겹살맛집 #삼겹살맛집 #생삼겹살맛집 #차돌박이맛집 #해물칼국수맛집 #청담맛집 #압구정맛집 #논현동맛집 #여보랑 #주말시작 #금요일밤 #불금디너 #디너스타그램 #삼겹살에소주 #사회적거리두기실천 #코로나일상 #일상기록 #데일리그램daily #솔맛집?","['#생대패삼겹살', '#솔직후기', '#잘먹고갑니다', '#논현동', '#벤츠사거리', '#자연석돌구이', '#대패삼겹살', '#생삼겹살', '#수요미식회맛집', '#대패삼겹살맛집', '#삼겹살맛집', '#생삼겹살맛집', '#차돌박이맛집', '#해물칼국수맛집', '#청담맛집', '#압구정맛집', '#논현동맛집', '#여보랑', '#주말시작', '#금요일밤', '#불금디너', '#디너스타그램', '#삼겹살에소주', '#사회적거리두기실천', '#코로나일상', '#일상기록', '#데일리그램daily', '#솔맛집?']",2021-01-16,자연석 돌구이
161,"-오늘부터 다시 추워진다고 해요,따숩게 입고 다녀요.우리 아프지 말자구요 ??-찬바람이 불어서근가나이가 들어서 근가달짝찌근 미르쿠코히가 마이똥 ??----#엄마는힘이다#육아는체력 #감기조심하세요#코로나일상 #셀스타그램 #셀카그램 #거셀 #예쁘다그램 #데일리그램 #귀여운잠옷 #예쁜잠옷 #겨울파자마 #겨울잠옷 #예쁜파자마 #꽃무늬파자마 #뷰티템 #잠옷 #잠옷셋트 #파자마파티 #ootd #데일리룩 #데일리그램 #젊줌마 #줌마그램 #잠옷맛집 #부산맘 #해운대맘 #w스퀘어 #코코로쏘잉 #좋아요반사 #lfl","['#엄마는힘이다', '#육아는체력', '#감기조심하세요', '#코로나일상', '#셀스타그램', '#셀카그램', '#거셀', '#예쁘다그램', '#데일리그램', '#귀여운잠옷', '#예쁜잠옷', '#겨울파자마', '#겨울잠옷', '#예쁜파자마', '#꽃무늬파자마', '#뷰티템', '#잠옷', '#잠옷셋트', '#파자마파티', '#ootd', '#데일리룩', '#데일리그램', '#젊줌마', '#줌마그램', '#잠옷맛집', '#부산맘', '#해운대맘', '#w스퀘어', '#코코로쏘잉', '#좋아요반사', '#lfl']",2021-01-16,W Square
162,"별반 다를 것 없는 일상이지만,,불금 불토를 밖에서 신나게 즐기진 못하지만,,,(난 직딩도 아닌데) 왠지 모르게 금토는 신남??? ? #금토는#술과함께#호비책상은#술상","['#금토는', '#술과함께', '#호비책상은', '#술상']",2021-01-16,
163,자기 스타벅스 왔다고...주문받고 메뉴만들고 서빙까지 1인다역#오늘의놀이 #카메라의식하는쿠키 .....#코로나일상 #집콕놀이 #반려견 #푸들스타그램,"['#오늘의놀이', '#카메라의식하는쿠키', '#코로나일상', '#집콕놀이', '#반려견', '#푸들스타그램']",2021-01-16,
164,-새로운 친구??#잘지내길바래 #사이좋게지내렴 #답답한생활속에 #활력이되길 #아이와강아지 #비숑 #비숑프리제 #반려견 #코로나일상,"['#잘지내길바래', '#사이좋게지내렴', '#답답한생활속에', '#활력이되길', '#아이와강아지', '#비숑', '#비숑프리제', '#반려견', '#코로나일상']",2021-01-16,
165,My favorite light....#light #bed #bedroom #newyork #catskills #catskillsmountains #naturalliving #naturallight #naturallightphotography #momlife #mom #cozy #natural #modernfarmhouse #motivation #뉴저지맘 #뉴욕맘 #뉴욕일상그램 #여행 #코로나일상 #낮잠이불 #잠 #여유로운시간 #미국여행,"['#light', '#bed', '#bedroom', '#newyork', '#catskills', '#catskillsmountains', '#naturalliving', '#naturallight', '#naturallightphotography', '#momlife', '#mom', '#cozy', '#natural', '#modernfarmhouse', '#motivation', '#뉴저지맘', '#뉴욕맘', '#뉴욕일상그램', '#여행', '#코로나일상', '#낮잠이불', '#잠', '#여유로운시간', '#미국여행']",2021-01-16,Catskill Mountains
166,#알파벳 영어가 아니라 그림 맞추기 수준이지만처음이라 폭풍칭찬 중인 애미??.#바넬로피 로 변신한 윤서 촬영중.유치원 온라인 수업 중 편지쓰기 마스크봉투로 미술 활동 등등,"['#알파벳', '#바넬로피']",2021-01-16,
167,국뚜??#생후26개월 #생후794일 #코로나일상 #주말점심 #잔치국수 #고수아니고국수??,"['#생후26개월', '#생후794일', '#코로나일상', '#주말점심', '#잔치국수', '#고수아니고국수??']",2021-01-16,
168,#돼지불고기 #메밀국수 #자카르타 #자카르타라이프 #코로나일상 #음식스타그램 #사진,"['#돼지불고기', '#메밀국수', '#자카르타', '#자카르타라이프', '#코로나일상', '#음식스타그램', '#사진']",2021-01-16,
169,?잠들기 전 자기 침대에 있던 인형들을 마구 흐트려놓길래하빈아 인형들 왜 그렇게 놔? 라고 물었더니코로나때문에 친구들 떨어져서 자야돼 라고 한다..퓨ㅠㅠㅠ?????????,[],2021-01-16,
170,고구마 먹는 귀여운 공룡.#오늘아님,['#오늘아님'],2021-01-16,
171,"#ootd #selfie -??오랜만의 셀피.입고 나갈 일이 없으니 마트 갈 차림..???♀???-??입어보고 싶은 옷을 주섬주섬 차려 입었다.??-리버티 셔츠 &블록 니트@lecode_vestimentairey Wool Robe @jen_viadejen 그레이 울 핀턱 팬츠 @dejooey_official @de_jooey 그레이 울 핀턱 팬츠는 벌써 재작년 겨울에 겟한 아이템인데, 핏이며 소재며 이만한 울팬츠가 없다. 거의 문신 팬츠라 해도 과언이 아닌...????","['#ootd', '#selfie']",2021-01-16,"Frankfurt, Germany"
172,-♡아주 잠깐의 콧바람.. 아빠휴무 주말인데..맘 편히 갈 수 있는 곳이 없다ㅜ--#45개월27일#코로나일상#바다보니신났네#5살아들,"['#45개월27일', '#코로나일상', '#바다보니신났네', '#5살아들']",2021-01-16,
173,그림솜씨.#신비아파트 #신비아파트고스트볼x의탄생 #신비아파트그림그리기 #신비아파트카드 #자간 #토면귀 #적목귀 #도플갱어 #그림그리기 #아들의취미 #칭찬해 #아들자랑 #육아 #육아스타그램 #육아일상 #코로나일상 #코로나일기 #코로나육아일상 #오로라월드 #신비아파트매니아 #신비아파트덕후 #6살아들,"['#신비아파트', '#신비아파트고스트볼x의탄생', '#신비아파트그림그리기', '#신비아파트카드', '#자간', '#토면귀', '#적목귀', '#도플갱어', '#그림그리기', '#아들의취미', '#칭찬해', '#아들자랑', '#육아', '#육아스타그램', '#육아일상', '#코로나일상', '#코로나일기', '#코로나육아일상', '#오로라월드', '#신비아파트매니아', '#신비아파트덕후', '#6살아들']",2021-01-16,
174,#오늘아님어제PA데이라 수업없는 딸랑구들의 요청사항아침 팬케???점심 김밥 ?? (김밥이모티콘은 왜 없냐?)저녁은 뭐 먹었지?!? 아! 계란밥 ㅋ삼시세끼 진짜 힘들구나 ㅠㅠ__#covidlife #pancakes #gimbap #formykids #markham #toronto #canada #paday #canadalife #코로나일상 #팬케?#김밥 #마캄 #토론토 #캐나다 #캐나다일상,"['#오늘아님어제PA데이라', '#covidlife', '#pancakes', '#gimbap', '#formykids', '#markham', '#toronto', '#canada', '#paday', '#canadalife', '#코로나일상', '#팬케?, '#김밥', '#마캄', '#토론토', '#캐나다', '#캐나다일상']",2021-01-16,"Markham, Ontario"
175,오늘도 공원 산책갈 곳이 없다ㅋㅋ나갔다오고 낮잠 푹 자기?...#공원산책 #코로나시대 #코로나일상 #아가랑산책 #낮잠시간 #아기일상 #애엄마일상 #즐거운주말,"['#공원산책', '#코로나시대', '#코로나일상', '#아가랑산책', '#낮잠시간', '#아기일상', '#애엄마일상', '#즐거운주말']",2021-01-16,Bundang-gu
176,바닷가를 가고싶다길래 가서 뭐할거냐구 물어봤더니 저렇게 뛰어서 바다에 퐁당 할거라는 우리 딸래미ㅋㅋㅋㅋㅋ 그래 가자 여름에 바다#공약 #실천하고싶다 #육아일상 #육아일상공유 #육아공유 그림은 여기~☞ @superior_rabbit #닭띠딸 #코로나일상 #코로나집콕 #공유 #다이빙연습 #다이빙 #여름준비,"['#공약', '#실천하고싶다', '#육아일상', '#육아일상공유', '#육아공유', '#닭띠딸', '#코로나일상', '#코로나집콕', '#공유', '#다이빙연습', '#다이빙', '#여름준비']",2021-01-16,
177,요즈음 꾸래 다그런거지 #코로나일상아점먹고 간식먹고 저녁먹고 야식먹고 할일이 먹는것 밖에 없다구우~~~~~?? #확찐자들,"['#코로나일상아점먹고', '#확찐자들']",2021-01-16,
178,_?? 집콕~~독서 정주행 ?? 정리하고 버리고 정리하고~~집을 뜯어 고칠판이네??그러다~~ 새로운 꿈을 생각하네!!이참에 정리수납전문가??코로나로 인한 일상의 변화들~~집밥말고 ..배달말고..홈술말고..화려한 조명에 시끌시끌 사람냄새나는 밥집도 술집도 가고 싶다????2021년 봄안으로 제발 부디 코로나가 끝나길 ?? ..#코로나일상#집콕#독서정주행#매일#정리중#당연한것들의소중함#코로나꺼져??,"['#코로나일상', '#집콕', '#독서정주행', '#매일', '#정리중', '#당연한것들의소중함', '#코로나꺼져??']",2021-01-16,
